Date,Team,Shots,SOT,Corners,Yellow,Red,Shots_last5,SOT_last5,Corners_last5,Yellow_last5,Red_last5
,Antwerp,11.0,4.0,8.0,2.0,0.0,7.4,4.8,3.8,4.0,0.2
,Antwerp,14.0,8.0,10.0,2.0,0.0,8.0,4.0,4.2,3.6,0.2
,Antwerp,15.0,4.0,5.0,0.0,0.0,9.4,4.2,5.4,3.4,0.2
,Antwerp,13.0,8.0,4.0,4.0,0.0,10.8,4.2,6.2,2.6,0.0
,Antwerp,13.0,8.0,5.0,1.0,0.0,12.0,5.4,5.8,2.6,0.0
,Antwerp,7.0,2.0,5.0,0.0,0.0,13.2,6.4,6.4,1.8,0.0
,Antwerp,8.0,3.0,1.0,3.0,0.0,12.4,6.0,5.8,1.4,0.0
,Antwerp,14.0,7.0,6.0,1.0,0.0,11.2,5.0,4.0,1.6,0.0
,Antwerp,13.0,6.0,5.0,4.0,1.0,11.0,5.6,4.2,1.8,0.0
,Antwerp,10.0,6.0,4.0,4.0,0.0,11.0,5.2,4.4,1.8,0.2
,Antwerp,10.0,4.0,2.0,6.0,0.0,10.4,4.8,4.2,2.4,0.2
,Antwerp,14.0,7.0,6.0,1.0,0.0,11.0,5.2,3.6,3.6,0.2
,Antwerp,7.0,4.0,5.0,2.0,0.0,12.2,6.0,4.6,3.2,0.2
,Antwerp,14.0,6.0,5.0,2.0,0.0,10.8,5.4,4.4,3.4,0.2
,Antwerp,11.0,5.0,9.0,2.0,0.0,11.0,5.4,4.4,3.0,0.0
,Antwerp,5.0,3.0,1.0,3.0,1.0,11.2,5.2,5.4,2.6,0.0
,Antwerp,15.0,7.0,5.0,0.0,0.0,10.2,5.0,5.2,2.0,0.2
,Antwerp,14.0,6.0,5.0,2.0,0.0,10.4,5.0,5.0,1.8,0.2
,Antwerp,6.0,5.0,6.0,2.0,0.0,11.8,5.4,5.0,1.8,0.2
,Antwerp,9.0,3.0,6.0,3.0,0.0,10.2,5.2,5.2,1.8,0.2
,Antwerp,8.0,6.0,2.0,0.0,0.0,9.8,4.8,4.6,2.0,0.2
,Antwerp,8.0,3.0,2.0,1.0,0.0,10.4,5.4,4.8,1.4,0.0
,Antwerp,6.0,4.0,3.0,0.0,0.0,9.0,4.6,4.2,1.6,0.0
,Antwerp,9.0,2.0,3.0,3.0,1.0,7.4,4.2,3.8,1.2,0.0
,Antwerp,14.0,6.0,4.0,4.0,1.0,8.0,3.6,3.2,1.4,0.2
,Antwerp,16.0,5.0,9.0,2.0,0.0,9.0,4.2,2.8,1.6,0.4
,Antwerp,14.0,3.0,2.0,0.0,0.0,10.6,4.0,4.2,2.0,0.4
,Antwerp,22.0,12.0,9.0,1.0,0.0,11.8,4.0,4.2,1.8,0.4
,Antwerp,11.0,3.0,8.0,4.0,0.0,15.0,5.6,5.4,2.0,0.4
,Antwerp,12.0,5.0,5.0,1.0,0.0,15.4,5.8,6.4,2.2,0.2
,Antwerp,29.0,9.0,11.0,3.0,0.0,15.0,5.6,6.6,1.6,0.0
,Antwerp,9.0,1.0,2.0,3.0,1.0,17.6,6.4,7.0,1.8,0.0
,Antwerp,11.0,2.0,2.0,2.0,0.0,16.6,6.0,7.0,2.4,0.2
,Antwerp,16.0,7.0,7.0,4.0,0.0,14.4,4.0,5.6,2.6,0.2
,Antwerp,17.0,6.0,8.0,1.0,0.0,15.4,4.8,5.4,2.6,0.2
,Antwerp,7.0,1.0,4.0,3.0,0.0,16.4,5.0,6.0,2.6,0.2
,Antwerp,10.0,1.0,2.0,2.0,0.0,12.0,3.4,4.6,2.6,0.2
,Antwerp,11.0,3.0,4.0,3.0,0.0,12.2,3.4,4.6,2.4,0.0
,Antwerp,11.0,4.0,4.0,1.0,0.0,12.2,3.6,5.0,2.6,0.0
,Antwerp,15.0,7.0,12.0,2.0,0.0,11.2,3.0,4.4,2.0,0.0
,Antwerp,14.0,5.0,2.0,4.0,0.0,10.8,3.2,5.2,2.2,0.0
,Antwerp,9.0,3.0,3.0,1.0,0.0,12.2,4.0,4.8,2.4,0.0
,Antwerp,5.0,2.0,2.0,2.0,0.0,12.0,4.4,5.0,2.2,0.0
,Antwerp,27.0,9.0,9.0,3.0,0.0,10.8,4.2,4.6,2.0,0.0
,Antwerp,10.0,5.0,2.0,2.0,0.0,14.0,5.2,5.6,2.4,0.0
,Antwerp,10.0,7.0,1.0,2.0,0.0,13.0,4.8,3.6,2.4,0.0
,Antwerp,14.0,6.0,7.0,4.0,0.0,12.2,5.2,3.4,2.0,0.0
,Antwerp,19.0,6.0,10.0,1.0,0.0,13.2,5.8,4.2,2.6,0.0
,Antwerp,10.0,7.0,4.0,5.0,1.0,16.0,6.6,5.8,2.4,0.0
,Antwerp,12.0,5.0,7.0,3.0,0.0,12.6,6.2,4.8,2.8,0.2
,Antwerp,14.0,3.0,9.0,2.0,0.0,13.0,6.2,5.8,3.0,0.2
,Antwerp,7.0,4.0,8.0,2.0,1.0,13.8,5.4,7.4,3.0,0.2
,Antwerp,9.0,3.0,3.0,5.0,0.0,12.4,5.0,7.6,2.6,0.4
,Antwerp,12.0,4.0,5.0,0.0,0.0,10.4,4.4,6.2,3.4,0.4
,Antwerp,14.0,8.0,4.0,1.0,0.0,10.8,3.8,6.4,2.4,0.2
,Antwerp,16.0,6.0,3.0,0.0,0.0,11.2,4.4,5.8,2.0,0.2
,Antwerp,7.0,2.0,7.0,2.0,0.0,11.6,5.0,4.6,1.6,0.2
,Antwerp,16.0,4.0,3.0,2.0,0.0,11.6,4.6,4.4,1.6,0.0
,Antwerp,14.0,5.0,8.0,2.0,0.0,13.0,4.8,4.4,1.0,0.0
,Antwerp,13.0,3.0,8.0,0.0,0.0,13.4,5.0,5.0,1.4,0.0
,Antwerp,3.0,2.0,7.0,3.0,0.0,13.2,4.0,5.8,1.2,0.0
,Antwerp,24.0,5.0,10.0,0.0,0.0,10.6,3.2,6.6,1.8,0.0
,Antwerp,8.0,3.0,3.0,2.0,0.0,14.0,3.8,7.2,1.4,0.0
,Antwerp,12.0,5.0,3.0,4.0,0.0,12.4,3.6,7.2,1.4,0.0
,Antwerp,19.0,7.0,4.0,1.0,0.0,12.0,3.6,6.2,1.8,0.0
,Antwerp,9.0,3.0,2.0,1.0,0.0,13.2,4.4,5.4,2.0,0.0
,Antwerp,17.0,7.0,3.0,2.0,0.0,14.4,4.6,4.4,1.6,0.0
,Antwerp,9.0,3.0,3.0,0.0,0.0,13.0,5.0,3.0,2.0,0.0
,Antwerp,6.0,4.0,2.0,3.0,0.0,13.2,5.0,3.0,1.6,0.0
,Antwerp,10.0,4.0,4.0,2.0,0.0,12.0,4.8,2.8,1.4,0.0
,Antwerp,12.0,4.0,5.0,3.0,0.0,10.2,4.2,2.8,1.6,0.0
,Antwerp,13.0,2.0,6.0,3.0,0.0,10.8,4.4,3.4,2.0,0.0
,Antwerp,17.0,4.0,7.0,1.0,0.0,10.0,3.4,4.0,2.2,0.0
,Antwerp,20.0,4.0,8.0,1.0,0.0,11.6,3.6,4.8,2.4,0.0
,Antwerp,14.0,6.0,8.0,3.0,0.0,14.4,3.6,6.0,2.0,0.0
,Antwerp,11.0,6.0,4.0,2.0,0.0,15.2,4.0,6.8,2.2,0.0
,Antwerp,15.0,7.0,6.0,1.0,0.0,15.0,4.4,6.6,2.0,0.0
,Antwerp,7.0,5.0,9.0,4.0,0.0,15.4,5.4,6.6,1.6,0.0
,Antwerp,12.0,6.0,5.0,0.0,0.0,13.4,5.6,7.0,2.2,0.0
,Antwerp,8.0,6.0,2.0,3.0,0.0,11.8,6.0,6.4,2.0,0.0
,Antwerp,12.0,4.0,2.0,3.0,1.0,10.6,6.0,5.2,2.0,0.0
,Antwerp,17.0,2.0,7.0,3.0,0.0,10.8,5.6,4.8,2.2,0.2
,Antwerp,17.0,4.0,7.0,0.0,0.0,11.2,4.6,5.0,2.6,0.2
,Antwerp,28.0,8.0,8.0,0.0,0.0,13.2,4.4,4.6,1.8,0.2
,Antwerp,13.0,5.0,5.0,1.0,0.0,16.4,4.8,5.2,1.8,0.2
,Antwerp,14.0,3.0,12.0,0.0,0.0,17.4,4.6,5.8,1.4,0.2
,Antwerp,10.0,4.0,2.0,0.0,0.0,17.8,4.4,7.8,0.8,0.0
,Antwerp,15.0,4.0,7.0,0.0,0.0,16.4,4.8,6.8,0.2,0.0
,Antwerp,13.0,4.0,7.0,2.0,0.0,16.0,4.8,6.8,0.2,0.0
,Antwerp,15.0,4.0,5.0,0.0,0.0,13.0,4.0,6.6,0.6,0.0
,Antwerp,14.0,3.0,9.0,0.0,0.0,13.4,3.8,6.6,0.4,0.0
,Antwerp,14.0,4.0,6.0,3.0,0.0,13.4,3.8,6.0,0.4,0.0
,Antwerp,22.0,4.0,13.0,1.0,0.0,14.2,3.8,6.8,1.0,0.0
,Antwerp,11.0,5.0,2.0,2.0,0.0,15.6,3.8,8.0,1.2,0.0
,Antwerp,8.0,2.0,3.0,1.0,0.0,15.2,4.0,7.0,1.2,0.0
,Antwerp,12.0,1.0,7.0,2.0,0.0,13.8,3.6,6.6,1.4,0.0
,Antwerp,19.0,5.0,7.0,2.0,0.0,13.4,3.2,6.2,1.8,0.0
,Antwerp,15.0,6.0,8.0,2.0,0.0,14.4,3.4,6.4,1.6,0.0
,Antwerp,3.0,1.0,3.0,3.0,0.0,13.0,3.8,5.4,1.8,0.0
,Antwerp,20.0,8.0,5.0,1.0,0.0,11.4,3.0,5.6,2.0,0.0
,Antwerp,15.0,2.0,6.0,2.0,0.0,13.8,4.2,6.0,2.0,0.0
,Antwerp,4.0,2.0,2.0,3.0,1.0,14.4,4.4,5.8,2.0,0.0
,Antwerp,15.0,3.0,6.0,2.0,0.0,11.4,3.8,4.8,2.2,0.2
,Antwerp,8.0,5.0,4.0,2.0,0.0,11.4,3.2,4.4,2.2,0.2
,Antwerp,9.0,3.0,4.0,3.0,0.0,12.4,4.0,4.6,2.0,0.2
,Antwerp,8.0,2.0,3.0,4.0,1.0,10.2,3.0,4.4,2.4,0.2
,Antwerp,8.0,3.0,3.0,2.0,0.0,8.8,3.0,3.8,2.8,0.4
,Antwerp,12.0,8.0,2.0,1.0,0.0,9.6,3.2,4.0,2.6,0.2
,Antwerp,6.0,1.0,5.0,3.0,0.0,9.0,4.2,3.2,2.4,0.2
,Antwerp,3.0,2.0,2.0,4.0,0.0,8.6,3.4,3.4,2.6,0.2
,Antwerp,16.0,6.0,8.0,1.0,0.0,7.4,3.2,3.0,2.8,0.2
,Antwerp,21.0,5.0,4.0,3.0,0.0,9.0,4.0,4.0,2.2,0.0
,Antwerp,12.0,4.0,6.0,2.0,0.0,11.6,4.4,4.2,2.4,0.0
,Antwerp,13.0,3.0,8.0,4.0,1.0,11.6,3.6,5.0,2.6,0.0
,Antwerp,19.0,4.0,14.0,2.0,0.0,13.0,4.0,5.6,2.8,0.2
,Antwerp,11.0,4.0,3.0,2.0,0.0,16.2,4.4,8.0,2.4,0.2
,Antwerp,11.0,6.0,8.0,1.0,0.0,15.2,4.0,7.0,2.6,0.2
,Antwerp,,,,,,13.2,4.2,7.8,2.2,0.2
,Antwerp,7.0,1.0,5.0,0.0,0.0,13.5,4.25,8.25,2.25,0.25
,Antwerp,15.0,5.0,2.0,2.0,0.0,12.0,3.75,7.5,1.25,0.0
,Antwerp,27.0,6.0,9.0,3.0,0.0,11.0,4.0,4.5,1.25,0.0
,Antwerp,8.0,3.0,5.0,2.0,0.0,15.0,4.5,6.0,1.5,0.0
,Antwerp,11.0,4.0,3.0,1.0,0.0,14.25,3.75,5.25,1.75,0.0
,Antwerp,9.0,3.0,5.0,2.0,0.0,13.6,3.8,4.8,1.6,0.0
,Antwerp,11.0,7.0,7.0,3.0,0.0,14.0,4.2,4.8,2.0,0.0
,Antwerp,18.0,8.0,9.0,4.0,1.0,13.2,4.6,5.8,2.2,0.0
,Antwerp,15.0,8.0,4.0,0.0,0.0,11.4,5.0,5.8,2.4,0.2
,Antwerp,22.0,8.0,7.0,3.0,0.0,12.8,6.0,5.6,2.0,0.2
,Antwerp,7.0,2.0,3.0,4.0,0.0,15.0,6.8,6.4,2.4,0.2
,Antwerp,6.0,2.0,4.0,2.0,1.0,14.6,6.6,6.0,2.8,0.2
,Antwerp,14.0,4.0,4.0,3.0,0.0,13.6,5.6,5.4,2.6,0.4
,Antwerp,13.0,5.0,4.0,2.0,0.0,12.8,4.8,4.4,2.4,0.2
,Antwerp,14.0,5.0,5.0,3.0,0.0,12.4,4.2,4.4,2.8,0.2
,Antwerp,10.0,3.0,1.0,2.0,0.0,10.8,3.6,4.0,2.8,0.2
,Antwerp,10.0,3.0,1.0,1.0,0.0,11.4,3.8,3.6,2.4,0.2
,Antwerp,14.0,7.0,2.0,1.0,0.0,12.2,4.0,3.0,2.2,0.0
,Antwerp,8.0,4.0,2.0,3.0,0.0,12.2,4.6,2.6,1.8,0.0
,Antwerp,10.0,5.0,1.0,3.0,0.0,11.2,4.4,2.2,2.0,0.0
,Antwerp,9.0,2.0,6.0,0.0,1.0,10.4,4.4,1.4,2.0,0.0
,Antwerp,13.0,3.0,4.0,3.0,0.0,10.2,4.2,2.4,1.6,0.2
,Antwerp,22.0,7.0,5.0,4.0,0.0,10.8,4.2,3.0,2.0,0.2
,Antwerp,6.0,1.0,2.0,2.0,0.0,12.4,4.2,3.6,2.6,0.2
,Antwerp,8.0,1.0,4.0,1.0,0.0,12.0,3.6,3.6,2.4,0.2
,Antwerp,16.0,3.0,5.0,3.0,0.0,11.6,2.8,4.2,2.0,0.2
,Antwerp,11.0,4.0,1.0,2.0,0.0,13.0,3.0,4.0,2.6,0.0
,Antwerp,15.0,6.0,5.0,1.0,0.0,12.6,3.2,3.4,2.4,0.0
,Antwerp,12.0,5.0,4.0,3.0,0.0,11.2,3.0,3.4,1.8,0.0
,Antwerp,13.0,5.0,1.0,1.0,0.0,12.4,3.8,3.8,2.0,0.0
,Antwerp,23.0,9.0,6.0,0.0,0.0,13.4,4.6,3.2,2.0,0.0
,Antwerp,7.0,3.0,5.0,3.0,0.0,14.8,5.8,3.4,1.4,0.0
,Antwerp,7.0,0.0,5.0,0.0,0.0,14.0,5.6,4.2,1.6,0.0
,Antwerp,11.0,4.0,4.0,2.0,0.0,12.4,4.4,4.2,1.4,0.0
,Antwerp,15.0,9.0,5.0,1.0,0.0,12.2,4.2,4.2,1.2,0.0
,Antwerp,5.0,1.0,4.0,2.0,0.0,12.6,5.0,5.0,1.2,0.0
,Antwerp,4.0,2.0,1.0,1.0,0.0,9.0,3.4,4.6,1.6,0.0
,Antwerp,12.0,6.0,3.0,2.0,0.0,8.4,3.2,3.8,1.2,0.0
,Antwerp,9.0,2.0,5.0,2.0,1.0,9.4,4.4,3.4,1.6,0.0
,Antwerp,6.0,1.0,5.0,5.0,1.0,9.0,4.0,3.6,1.6,0.2
,Antwerp,23.0,6.0,11.0,2.0,0.0,7.2,2.4,3.6,2.4,0.4
,Antwerp,17.0,3.0,4.0,2.0,0.0,10.8,3.4,5.0,2.4,0.4
,Antwerp,20.0,12.0,7.0,3.0,0.0,13.4,3.6,5.6,2.6,0.4
,Antwerp,14.0,4.0,11.0,1.0,0.0,15.0,4.8,6.4,2.8,0.4
,Antwerp,13.0,1.0,3.0,2.0,0.0,16.0,5.2,7.6,2.6,0.2
,Antwerp,17.0,7.0,6.0,3.0,0.0,17.4,5.2,7.2,2.0,0.0
2021-02-10,Arouca,10.0,5.0,4.0,3.0,0.0,,,,,
2021-05-11,Arouca,9.0,1.0,1.0,5.0,1.0,10.0,5.0,4.0,3.0,0.0
2021-05-12,Arouca,13.0,4.0,8.0,4.0,0.0,9.5,3.0,2.5,4.0,0.5
2021-07-08,Arouca,11.0,3.0,3.0,1.0,0.0,10.666666666666666,3.3333333333333335,4.333333333333333,4.0,0.3333333333333333
2022-02-04,Arouca,6.0,2.0,2.0,2.0,1.0,10.75,3.25,4.0,3.25,0.25
2022-02-10,Arouca,12.0,4.0,5.0,2.0,0.0,9.8,3.0,3.6,3.0,0.4
2022-04-09,Arouca,8.0,1.0,2.0,0.0,0.0,10.2,2.8,3.8,2.8,0.4
2022-05-03,Arouca,5.0,2.0,1.0,4.0,0.0,10.0,2.8,4.0,1.8,0.2
2022-05-08,Arouca,3.0,2.0,1.0,1.0,1.0,8.4,2.4,2.6,1.8,0.2
2022-05-11,Arouca,7.0,2.0,2.0,4.0,0.0,6.8,2.2,2.2,1.8,0.4
2022-06-02,Arouca,6.0,1.0,3.0,5.0,0.0,7.0,2.2,2.2,2.2,0.2
2022-08-05,Arouca,14.0,4.0,8.0,1.0,0.0,5.8,1.6,1.8,2.8,0.2
2022-09-01,Arouca,10.0,2.0,2.0,3.0,2.0,7.0,2.2,3.0,3.0,0.2
2022-09-04,Arouca,16.0,1.0,3.0,3.0,0.0,8.0,2.2,3.2,2.8,0.6
2022-10-10,Arouca,14.0,7.0,3.0,0.0,0.0,10.6,2.0,3.6,3.2,0.4
2022-11-09,Arouca,6.0,1.0,2.0,2.0,2.0,12.0,3.0,3.8,2.4,0.4
2022-12-03,Arouca,14.0,4.0,6.0,4.0,0.0,12.0,3.0,3.6,1.8,0.8
2022-12-11,Arouca,11.0,0.0,10.0,5.0,0.0,12.0,3.0,3.2,2.4,0.8
2023-01-10,Arouca,11.0,2.0,5.0,3.0,1.0,12.2,2.6,4.8,2.8,0.4
2023-03-03,Arouca,8.0,1.0,1.0,5.0,0.0,11.2,2.8,5.2,2.8,0.6
2023-03-04,Arouca,9.0,2.0,1.0,1.0,0.0,10.0,1.6,4.8,3.8,0.6
2023-03-09,Arouca,10.0,2.0,2.0,2.0,0.0,10.6,1.8,4.6,3.6,0.2
2023-03-12,Arouca,12.0,7.0,1.0,4.0,1.0,9.8,1.4,3.8,3.2,0.2
2023-05-02,Arouca,12.0,6.0,4.0,3.0,0.0,10.0,2.8,2.0,3.0,0.4
2023-06-11,Arouca,15.0,5.0,6.0,1.0,0.0,10.2,3.6,1.8,3.0,0.2
2023-07-01,Arouca,17.0,7.0,2.0,2.0,0.0,11.6,4.4,2.8,2.2,0.2
2023-08-04,Arouca,11.0,2.0,7.0,2.0,0.0,13.2,5.4,3.0,2.4,0.2
2023-08-05,Arouca,8.0,2.0,1.0,1.0,0.0,13.4,5.4,4.0,2.4,0.2
2023-08-10,Arouca,11.0,5.0,2.0,7.0,1.0,12.6,4.4,4.0,1.8,0.0
2023-10-12,Arouca,16.0,5.0,5.0,1.0,0.0,12.4,4.2,3.6,2.6,0.2
2023-11-02,Arouca,9.0,4.0,3.0,2.0,0.0,12.6,4.2,3.4,2.6,0.2
2023-11-03,Arouca,9.0,4.0,0.0,3.0,0.0,11.0,3.6,3.6,2.6,0.2
2023-12-11,Arouca,12.0,7.0,3.0,2.0,0.0,10.6,4.0,2.2,2.8,0.2
2024-01-03,Arouca,7.0,5.0,2.0,2.0,0.0,11.4,5.0,2.6,3.0,0.2
2024-01-09,Arouca,13.0,3.0,8.0,3.0,0.0,10.6,5.0,2.6,2.0,0.0
2024-01-12,Arouca,12.0,5.0,5.0,2.0,0.0,10.0,4.6,3.2,2.4,0.0
2024-03-02,Arouca,8.0,3.0,2.0,1.0,0.0,10.6,4.8,3.6,2.4,0.0
2024-03-11,Arouca,13.0,3.0,12.0,3.0,0.0,10.4,4.6,4.0,2.0,0.0
2024-05-05,Arouca,21.0,1.0,6.0,1.0,0.0,10.6,3.8,5.8,2.2,0.0
2024-05-10,Arouca,10.0,2.0,5.0,3.0,0.0,13.4,3.0,6.6,2.0,0.0
2024-06-01,Arouca,11.0,1.0,1.0,2.0,0.0,12.8,2.8,6.0,2.0,0.0
2024-06-04,Arouca,11.0,6.0,9.0,3.0,0.0,12.6,2.0,5.2,2.0,0.0
2024-09-11,Arouca,9.0,1.0,8.0,3.0,0.0,13.2,2.6,6.6,2.4,0.0
2024-09-12,Arouca,10.0,4.0,7.0,2.0,0.0,12.4,2.2,5.8,2.4,0.0
2024-10-03,Arouca,10.0,2.0,2.0,2.0,0.0,10.2,2.8,6.0,2.6,0.0
2024-12-02,Arouca,10.0,6.0,3.0,3.0,0.0,10.2,2.8,5.4,2.4,0.0
2024-12-05,Arouca,6.0,1.0,3.0,2.0,0.0,10.0,3.8,5.8,2.6,0.0
2024-12-08,Arouca,8.0,0.0,6.0,7.0,1.0,9.0,2.8,4.6,2.4,0.0
2025-01-02,Arouca,11.0,6.0,3.0,1.0,1.0,8.8,2.6,4.2,3.2,0.2
2025-01-03,Arouca,6.0,2.0,4.0,2.0,0.0,9.0,3.0,3.4,3.0,0.4
2025-01-12,Arouca,3.0,1.0,0.0,4.0,1.0,8.2,3.0,3.8,3.0,0.4
2025-02-11,Arouca,11.0,2.0,5.0,3.0,0.0,6.8,2.0,3.2,3.2,0.6
2025-04-01,Arouca,14.0,5.0,3.0,7.0,0.0,7.8,2.2,3.6,3.4,0.6
2025-04-05,Arouca,15.0,3.0,5.0,2.0,1.0,9.0,3.2,3.0,3.4,0.4
2025-05-04,Arouca,15.0,8.0,3.0,3.0,0.0,9.8,2.6,3.4,3.6,0.4
2025-05-10,Arouca,7.0,3.0,4.0,5.0,1.0,11.6,3.8,3.2,3.8,0.4
2025-07-11,Arouca,10.0,4.0,2.0,1.0,0.0,12.4,4.2,4.0,4.0,0.4
2025-07-12,Arouca,9.0,2.0,3.0,5.0,2.0,12.2,4.6,3.4,3.6,0.4
2025-08-03,Arouca,20.0,8.0,7.0,1.0,0.0,11.2,4.0,3.4,3.2,0.8
2025-09-08,Arouca,9.0,4.0,4.0,2.0,0.0,12.2,5.0,3.8,3.0,0.6
2025-10-02,Arouca,16.0,4.0,6.0,0.0,0.0,11.0,4.2,4.0,2.8,0.6
2025-10-05,Arouca,8.0,4.0,1.0,3.0,0.0,12.8,4.4,4.4,1.8,0.4
2026-02-05,Arouca,9.0,5.0,5.0,3.0,1.0,12.4,4.4,4.2,2.2,0.4
2026-03-01,Arouca,11.0,4.0,9.0,1.0,0.0,12.4,5.0,4.6,1.8,0.2
2026-06-03,Arouca,10.0,4.0,1.0,1.0,0.0,10.6,4.2,5.0,1.8,0.2
2026-06-04,Arouca,12.0,4.0,3.0,3.0,0.0,10.8,4.2,4.4,1.6,0.2
2026-07-02,Arouca,10.0,6.0,1.0,1.0,0.0,10.0,4.2,3.8,2.2,0.2
2026-11-05,Arouca,13.0,6.0,2.0,1.0,0.0,10.4,4.6,3.8,1.8,0.2
2026-12-04,Arouca,9.0,1.0,5.0,2.0,0.0,11.2,4.8,3.2,1.4,0.0
,Arouca,,,,,,10.8,4.2,2.4,1.6,0.0
,Arouca,,,,,,11.0,4.25,2.75,1.75,0.0
,Arouca,,,,,,10.666666666666666,4.333333333333333,2.6666666666666665,1.3333333333333333,0.0
,Arouca,,,,,,11.0,3.5,3.5,1.5,0.0
,Arouca,,,,,,9.0,1.0,5.0,2.0,0.0
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,,,,,,,,,,
,Arouca,3.0,1.0,2.0,0.0,1.0,,,,,
,Arouca,22.0,6.0,10.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0
,Arouca,8.0,1.0,5.0,3.0,0.0,12.5,3.5,6.0,2.0,0.5
,Arouca,17.0,3.0,2.0,6.0,0.0,11.0,2.6666666666666665,5.666666666666667,2.3333333333333335,0.3333333333333333
,Arouca,11.0,5.0,6.0,1.0,0.0,12.5,2.75,4.75,3.25,0.25
,Arouca,17.0,5.0,9.0,2.0,0.0,12.2,3.2,5.0,2.8,0.2
,Arouca,15.0,6.0,9.0,2.0,0.0,15.0,4.0,6.4,3.2,0.0
,Arouca,4.0,2.0,4.0,5.0,1.0,13.6,4.0,6.2,2.8,0.0
,Arouca,8.0,6.0,2.0,3.0,0.0,12.8,4.2,6.0,3.2,0.2
,Arouca,15.0,2.0,6.0,2.0,0.0,11.0,4.8,6.0,2.6,0.2
,Arouca,19.0,6.0,6.0,4.0,0.0,11.8,4.2,6.0,2.8,0.2
,Arouca,6.0,0.0,1.0,1.0,0.0,12.2,4.4,5.4,3.2,0.2
,Arouca,8.0,2.0,2.0,5.0,0.0,10.4,3.2,3.8,3.0,0.2
,Arouca,21.0,5.0,9.0,2.0,0.0,11.2,3.2,3.4,3.0,0.0
,Arouca,7.0,2.0,4.0,3.0,0.0,13.8,3.0,4.8,2.8,0.0
,Arouca,20.0,4.0,9.0,2.0,0.0,12.2,3.0,4.4,3.0,0.0
,Arouca,14.0,7.0,9.0,4.0,0.0,12.4,2.6,5.0,2.6,0.0
,Arouca,17.0,4.0,7.0,3.0,0.0,14.0,4.0,6.6,3.2,0.0
,Arouca,12.0,5.0,3.0,3.0,0.0,15.8,4.4,7.6,2.8,0.0
,Arouca,17.0,7.0,7.0,3.0,0.0,14.0,4.4,6.4,3.0,0.0
,Arouca,14.0,5.0,2.0,1.0,0.0,16.0,5.4,7.0,3.0,0.0
,Arouca,15.0,6.0,5.0,1.0,0.0,14.8,5.6,5.6,2.8,0.0
,Arouca,22.0,7.0,8.0,2.0,0.0,15.0,5.4,4.8,2.2,0.0
,Arouca,8.0,4.0,4.0,4.0,0.0,16.0,6.0,5.0,2.0,0.0
,Arouca,10.0,4.0,2.0,3.0,0.0,15.2,5.8,5.2,2.2,0.0
,Arouca,12.0,4.0,5.0,3.0,0.0,13.8,5.2,4.2,2.2,0.0
,Arouca,10.0,6.0,3.0,6.0,0.0,13.4,5.0,4.8,2.6,0.0
,Arouca,16.0,5.0,5.0,3.0,0.0,12.4,5.0,4.4,3.6,0.0
,Arouca,10.0,5.0,4.0,5.0,0.0,11.2,4.6,3.8,3.8,0.0
,Arouca,8.0,2.0,3.0,3.0,0.0,11.6,4.8,3.8,4.0,0.0
,Arouca,18.0,6.0,10.0,1.0,1.0,11.2,4.4,4.0,4.0,0.0
,Arouca,17.0,12.0,3.0,0.0,0.0,12.4,4.8,5.0,3.6,0.2
,Arouca,6.0,0.0,3.0,3.0,0.0,13.8,6.0,5.0,2.4,0.2
,Arouca,13.0,3.0,3.0,4.0,0.0,11.8,5.0,4.6,2.4,0.2
,Arouca,9.0,3.0,1.0,2.0,0.0,12.4,4.6,4.4,2.2,0.2
,Arouca,17.0,5.0,6.0,3.0,0.0,12.6,4.8,4.0,2.0,0.2
,Arouca,4.0,2.0,0.0,0.0,0.0,12.4,4.6,3.2,2.4,0.0
,Arouca,7.0,2.0,0.0,0.0,0.0,9.8,2.6,2.6,2.4,0.0
,Arouca,11.0,2.0,4.0,3.0,0.0,10.0,3.0,2.0,1.8,0.0
,Arouca,16.0,4.0,2.0,2.0,0.0,9.6,2.8,2.2,1.6,0.0
,Arouca,11.0,6.0,4.0,2.0,0.0,11.0,3.0,2.4,1.6,0.0
,Arouca,16.0,6.0,7.0,0.0,0.0,9.8,3.2,2.0,1.4,0.0
,Arouca,11.0,5.0,2.0,4.0,1.0,12.2,4.0,3.4,1.4,0.0
